perm_id,balanced_acc
510,0.36460382986564055
511,0.34188677028756687
512,0.34125049579257366
513,0.2794118456598523
514,0.3171168449828109
515,0.3410983286913335
516,0.3502585626310327
517,0.2864568814345806
518,0.32503249554071834
519,0.3257939050208522
520,0.3364414509791296
521,0.3317187866803665
522,0.3451292388003816
523,0.34159185376437873
524,0.34780745228395854
525,0.3692447160212144
526,0.28860014462824
527,0.3312419070877043
528,0.3466029876556192
529,0.30350327609342626
530,0.34901441892212814
531,0.3209969878695497
532,0.313438615085458
533,0.33194474057243784
534,0.3126476856778084
535,0.33036818411229874
536,0.3429862629410145
537,0.3571079481025923
538,0.3057217145230971
539,0.34002317006023414
540,0.3397538096939301
541,0.3695135075419639
542,0.33580614416903415
543,0.3396218065442974
544,0.3605510587804026
545,0.31962936622573124
546,0.3436216652126891
547,0.33855847029687314
548,0.3350887173063285
549,0.34333281635336943
550,0.3679517747957364
551,0.3299164012778987
552,0.322888781413342
553,0.3374902598525144
554,0.33483182669061157
555,0.36638503620067103
556,0.3068368266736974
557,0.3242419999982156
558,0.32013653573613227
559,0.31943268641584444
560,0.3482146199624758
561,0.3610615531545488
562,0.31236843526772723
563,0.3570405833708474
564,0.30589234557225786
565,0.32100772840819464
566,0.3777854914457991
567,0.3429303560767787
568,0.36213872600606994
569,0.36622850406639906
570,0.3154446833837424
571,0.32639236629805135
572,0.35006587153667973
573,0.3396436798379579
574,0.34933151442015736
575,0.3301173238287734
576,0.35108154123370316
577,0.3662245871497968
578,0.344952040424486
579,0.348274145646759
580,0.3210793825042092
581,0.3058227578642425
582,0.33859580593710376
583,0.3334221540801344
584,0.3462844664105492
585,0.3201168620747735
586,0.3200865077229623
587,0.3317128581379386
588,0.3485789325571614
589,0.3103013360191378
590,0.33183977128908915
591,0.30240605482586713
592,0.3594834591495149
593,0.31162271198384867
594,0.33206812781533257
595,0.34474116356750034
596,0.2644557284193138
597,0.3302254837205928
598,0.35034388726545196
599,0.3294990112391127
600,0.3113820214697304
