regime,M,seed,fold,n_train_groups,n_test_groups,balanced_acc,balanced_acc_3class,bal_acc_c2_vs_c3,mid_k_frac,abs_r_c1,abs_r_c2,abs_r_c3,abs_r_c4,ablation_acc_drop,confusion_flat,kbin_importance_flat,runtime_sec
global,32,45,3,1638,410,0.5751475347420523,0.4626562599149693,0.32633733104892443,0.35624265508565384,0.2946225631960553,0.15960102885274977,0.05256436480404733,0.12277629734474588,0.007210165619646047,"0.735294,0.088235,0.147059,0.029412,0.281553,0.427184,0.281553,0.009709,0.382353,0.352941,0.225490,0.039216,0.019417,0.038835,0.029126,0.912621","0.000000,0.041939,0.044773,0.036274,0.034060,0.031984,0.033284,0.034840,0.035036,0.049456,0.092864,0.116859,0.097064,0.063141,0.052578,0.055073,0.058835,0.056788,0.065152",0.6166069507598877
global,32,45,4,1639,409,0.560441652389111,0.449869915603782,0.29245193222920235,0.35688199830858774,0.3322686456416156,0.034620571149508686,0.19181542413857575,0.21665329288669208,-0.017061679040548228,"0.764706,0.078431,0.117647,0.039216,0.271845,0.339806,0.349515,0.038835,0.343137,0.352941,0.245098,0.058824,0.000000,0.029412,0.078431,0.892157","0.000000,0.045138,0.040986,0.037036,0.033286,0.034197,0.033162,0.035256,0.036113,0.049949,0.093624,0.122611,0.090698,0.061457,0.051378,0.052847,0.054651,0.062514,0.065097",0.6382699012756348
global,32,45,5,1639,409,0.6120550161812298,0.49581191699980964,0.35646297353893014,0.356594883424217,0.316415332030871,0.008913759515302261,0.05981603219282101,0.2737390031761278,0.009851513420902402,"0.774510,0.117647,0.088235,0.019608,0.254902,0.431373,0.274510,0.039216,0.203883,0.485437,0.281553,0.029126,0.019608,0.009804,0.009804,0.960784","0.000000,0.040923,0.041694,0.035884,0.033370,0.031374,0.033345,0.033805,0.037139,0.049724,0.089277,0.123553,0.094042,0.063304,0.051051,0.054345,0.055286,0.059114,0.072771",0.6189594268798828
global,32,46,1,1638,410,0.5904245193222921,0.4767751760898535,0.31225014277555685,0.3459727647049081,0.20744264085291392,0.06081813216180668,0.013277579316485362,0.5296471632062862,0.002522368170569278,"0.805825,0.029126,0.155340,0.009709,0.362745,0.323529,0.294118,0.019608,0.242718,0.339806,0.300971,0.116505,0.000000,0.039216,0.029412,0.931373","0.000000,0.043279,0.040041,0.036239,0.034156,0.031599,0.035214,0.034561,0.035002,0.044806,0.086254,0.104285,0.110628,0.066712,0.055664,0.050078,0.053067,0.065570,0.072846",0.6312456130981445
global,32,46,2,1638,410,0.5793118218161051,0.47791738054445077,0.3382352941176471,0.3483887089443985,0.3773125685580731,0.07934973058110546,0.020358897184428904,0.37992914835713004,0.014610698648391374,"0.757282,0.135922,0.067961,0.038835,0.284314,0.441176,0.235294,0.039216,0.382353,0.284314,0.235294,0.098039,0.038835,0.009709,0.067961,0.883495","0.000000,0.040882,0.038733,0.036151,0.033333,0.032891,0.033701,0.034056,0.037540,0.047348,0.081477,0.114880,0.104684,0.070690,0.052995,0.052276,0.054443,0.060637,0.073282",0.6380915641784668
global,32,46,3,1638,410,0.6190034266133638,0.5178945364553589,0.38958690272225394,0.3379276178198305,0.21066241530466187,0.06144195221038425,0.12156935588346275,0.0029053264078901593,-0.014658290500666249,"0.774510,0.088235,0.117647,0.019608,0.184466,0.524272,0.281553,0.009709,0.323529,0.392157,0.254902,0.029412,0.038835,0.009709,0.029126,0.922330","0.000000,0.043229,0.041295,0.036565,0.035285,0.033942,0.034365,0.036191,0.035601,0.046739,0.086237,0.101474,0.103478,0.069545,0.056248,0.053077,0.054588,0.061733,0.070407",0.6471586227416992
global,32,46,4,1639,409,0.5650580620597754,0.44295323307316464,0.3409004378450409,0.34094294200676656,0.21612907012340918,0.07951281039205337,0.07291131287049554,0.16652149169640312,0.004830573005901395,"0.647059,0.117647,0.196078,0.039216,0.165049,0.456311,0.368932,0.009709,0.323529,0.392157,0.225490,0.058824,0.029412,0.029412,0.009804,0.931373","0.000000,0.043268,0.039930,0.034890,0.034776,0.032324,0.033419,0.037227,0.036137,0.045207,0.084590,0.104988,0.106158,0.067924,0.055573,0.054680,0.056222,0.062175,0.070512",0.624755859375
global,32,46,5,1639,409,0.5950409289929564,0.4829303889840726,0.3420426422996383,0.34552832961095026,0.04894783776048825,0.04235160716280115,0.12533248873691769,0.18707286771661316,0.017061679040548228,"0.764706,0.088235,0.137255,0.009804,0.294118,0.460784,0.225490,0.019608,0.310680,0.388350,0.223301,0.077670,0.009804,0.049020,0.009804,0.931373","0.000000,0.043375,0.038327,0.035317,0.034172,0.033587,0.033919,0.033908,0.034590,0.047325,0.081804,0.108210,0.108189,0.067736,0.054417,0.054319,0.056113,0.062058,0.072636",0.613438606262207
global,32,47,1,1638,410,0.5761231677136874,0.464242654990799,0.3371406815153246,0.3512739430008264,0.19585947900508555,0.23367049519672564,0.17377554978379903,0.16481733359860085,0.007471920807157861,"0.718447,0.097087,0.165049,0.019417,0.274510,0.450980,0.274510,0.000000,0.339806,0.359223,0.223301,0.077670,0.000000,0.039216,0.049020,0.911765","0.000000,0.039800,0.043305,0.034070,0.033276,0.034164,0.032155,0.032351,0.035873,0.047409,0.083923,0.113432,0.106510,0.059159,0.056889,0.055968,0.064911,0.057560,0.069244",0.6323513984680176
global,32,47,2,1638,410,0.6014420331239292,0.5041880830001904,0.3970588235294118,0.3534770699904724,0.27137539842361014,0.02772555629279556,0.1590963698930575,0.2839058604985249,0.007376737102608,"0.718447,0.097087,0.155340,0.029126,0.274510,0.470588,0.254902,0.000000,0.284314,0.362745,0.323529,0.029412,0.019417,0.048544,0.038835,0.893204","0.000000,0.040976,0.039195,0.038437,0.035304,0.034211,0.033318,0.034324,0.034282,0.049065,0.093062,0.119108,0.092243,0.056467,0.051628,0.054478,0.059240,0.059633,0.075030",0.6284539699554443
global,32,47,3,1638,410,0.6216923662668952,0.5214797893267339,0.3802588996763754,0.3540286706413679,0.28081341543594107,0.14071180963129937,0.036903813934364434,0.03930752459779595,0.02191604797258717,"0.803922,0.088235,0.088235,0.019608,0.252427,0.427184,0.310680,0.009709,0.303922,0.313725,0.333333,0.049020,0.009709,0.029126,0.038835,0.922330","0.000000,0.044133,0.041501,0.037828,0.032950,0.033301,0.033411,0.032813,0.034916,0.048444,0.085668,0.118100,0.101816,0.057761,0.052446,0.057346,0.059807,0.055945,0.071813",0.6209471225738525
global,32,47,4,1639,409,0.6190034266133638,0.5083444380988642,0.3703597944031982,0.3507643201824698,0.4603435264914082,0.014157304824413474,0.15815241241868103,0.30274482300095173,2.379592613743764e-05,"0.784314,0.068627,0.147059,0.000000,0.252427,0.446602,0.262136,0.038835,0.303922,0.372549,0.294118,0.029412,0.000000,0.009804,0.039216,0.950980","0.000000,0.043739,0.044503,0.038743,0.035424,0.035589,0.034267,0.032884,0.035996,0.047359,0.090724,0.112701,0.099980,0.057394,0.048581,0.053939,0.059300,0.059059,0.069817",0.645920991897583
global,32,47,5,1639,409,0.5827146392537597,0.46322736214226784,0.32719398438987246,0.34887986763996176,0.3722791583177472,0.09037919419683736,0.1542679992198349,0.27086161114862656,9.518370454963954e-05,"0.735294,0.098039,0.137255,0.029412,0.196078,0.401961,0.392157,0.009804,0.310680,0.368932,0.252427,0.067961,0.019608,0.000000,0.039216,0.941176","0.000000,0.047698,0.047666,0.036536,0.034630,0.033828,0.032067,0.033071,0.033367,0.048016,0.084066,0.111666,0.105133,0.058930,0.054004,0.053440,0.058309,0.057636,0.069938",0.6223444938659668
global,32,48,1,1638,410,0.5835474966685703,0.46433783869534867,0.33728345707214924,0.3531091028846439,0.3037580271613678,0.030019519629587373,0.08310507516777613,0.3205635151661434,-0.014515514943841623,"0.718447,0.165049,0.087379,0.029126,0.176471,0.480392,0.333333,0.009804,0.339806,0.378641,0.194175,0.087379,0.009804,0.009804,0.039216,0.941176","0.000000,0.042646,0.035410,0.034196,0.034869,0.033043,0.032997,0.035168,0.036833,0.047019,0.080851,0.113449,0.111790,0.062893,0.050351,0.053961,0.058796,0.057025,0.078704",0.6439974308013916
global,32,48,2,1638,410,0.5841661907481439,0.4714448886350657,0.3382352941176471,0.35538546009100713,0.03501164761397394,0.07312498116263726,0.012796200145801611,0.11559938539053921,0.016990291262135915,"0.737864,0.126214,0.106796,0.029126,0.245098,0.431373,0.294118,0.029412,0.294118,0.352941,0.245098,0.107843,0.009709,0.009709,0.058252,0.922330","0.000000,0.042687,0.036029,0.036221,0.036048,0.034255,0.033185,0.032987,0.038730,0.047923,0.079459,0.112110,0.115893,0.059096,0.049724,0.049245,0.059779,0.059752,0.076879",0.6190187931060791
global,32,48,3,1638,410,0.6065343613173424,0.48832413224189347,0.38934894346087945,0.3502446873620393,0.3157909089778885,0.026043823651647945,0.07024949840598153,0.33088821652755573,-0.00997049305158959,"0.686275,0.137255,0.156863,0.019608,0.155340,0.572816,0.262136,0.009709,0.225490,0.519608,0.205882,0.049020,0.009709,0.000000,0.029126,0.961165","0.000000,0.041940,0.037030,0.035358,0.035476,0.033881,0.033558,0.033552,0.035078,0.047499,0.085938,0.108874,0.107933,0.061450,0.049283,0.049315,0.061014,0.065669,0.077153",0.6376731395721436
global,32,48,4,1639,409,0.5944698267656577,0.4985087886287201,0.3458023986293547,0.355740909631872,0.1678130092943058,0.09729325046871255,0.2025921501790567,0.35684060505516374,0.019560251284980068,"0.803922,0.088235,0.088235,0.019608,0.349515,0.456311,0.174757,0.019417,0.333333,0.382353,0.235294,0.049020,0.019608,0.039216,0.058824,0.882353","0.000000,0.044620,0.039072,0.033894,0.033694,0.034063,0.032385,0.033040,0.036688,0.048072,0.088224,0.102539,0.116905,0.060496,0.049299,0.048999,0.057574,0.060883,0.079552",0.6544344425201416
global,32,48,5,1639,409,0.5803826384922901,0.4764578970746875,0.3421378260041881,0.34465893255940505,0.24771304894144058,0.051150440741847235,0.029577766002363236,0.2700923643085848,0.007424328954882875,"0.745098,0.058824,0.166667,0.029412,0.254902,0.480392,0.235294,0.029412,0.398058,0.368932,0.203883,0.029126,0.019608,0.019608,0.068627,0.892157","0.000000,0.044660,0.039044,0.037419,0.036303,0.033620,0.031731,0.033337,0.034415,0.046155,0.076128,0.107855,0.114522,0.061912,0.048834,0.052769,0.057555,0.062776,0.080966",0.6175463199615479
global,32,49,1,1638,410,0.5709356558157244,0.45405799860397233,0.32671806586712354,0.34422199380987517,0.28502547430295144,0.13485460302944977,0.1750850409718887,0.15149436100116423,0.02919760137064531,"0.708738,0.087379,0.165049,0.038835,0.323529,0.303922,0.362745,0.009804,0.378641,0.242718,0.349515,0.029126,0.009804,0.009804,0.058824,0.921569","0.000000,0.041451,0.038408,0.037106,0.035763,0.032665,0.031950,0.036183,0.037251,0.047182,0.070184,0.107303,0.119552,0.062621,0.052959,0.053332,0.059863,0.068191,0.068035",0.6295599937438965
global,32,49,2,1638,410,0.6207405292213973,0.5169744273113777,0.37254901960784315,0.34413491111751476,0.1642482828811293,0.12871833389842494,0.017448190249194858,0.3695334416621747,0.007114981915096075,"0.805825,0.048544,0.135922,0.009709,0.323529,0.450980,0.186275,0.039216,0.274510,0.362745,0.294118,0.068627,0.019417,0.019417,0.029126,0.932039","0.000000,0.041146,0.038445,0.036489,0.035021,0.034556,0.034191,0.035582,0.037111,0.043945,0.075482,0.112557,0.112152,0.065480,0.055197,0.054572,0.054535,0.066124,0.067417",0.6168925762176514
global,32,49,3,1638,410,0.5851180277936417,0.475950250650422,0.34627831715210355,0.3368362999047336,0.28822195773615394,0.11276631521177956,0.06183390006819086,0.1554837975756003,-0.01941747572815533,"0.735294,0.117647,0.137255,0.009804,0.320388,0.359223,0.310680,0.009709,0.274510,0.343137,0.333333,0.049020,0.029126,0.000000,0.058252,0.912621","0.000000,0.042234,0.039406,0.036476,0.034860,0.035238,0.034309,0.035810,0.035458,0.043939,0.078337,0.111375,0.103186,0.065301,0.057284,0.054402,0.056011,0.064422,0.071954",0.6264188289642334
global,32,49,4,1639,409,0.6045592994479345,0.4956215495907101,0.3316676185037122,0.3490486742334743,0.39949513667116365,0.05260551047563464,0.13342770720145694,0.2269050934026071,0.03431372549019607,"0.823529,0.078431,0.049020,0.049020,0.281553,0.339806,0.378641,0.000000,0.313725,0.333333,0.323529,0.029412,0.000000,0.019608,0.049020,0.931373","0.000000,0.041863,0.037379,0.036519,0.034182,0.033380,0.034897,0.035627,0.038191,0.049082,0.072397,0.112097,0.115473,0.063378,0.054955,0.050897,0.055082,0.067732,0.066871",0.6481485366821289
global,32,49,5,1639,409,0.6143632210165619,0.4988895234469192,0.405197030268418,0.34661636315690364,0.3226402819012324,0.25622200730667866,0.02534465255477198,0.05202602573300657,0.014777270131353437,"0.686275,0.127451,0.156863,0.029412,0.235294,0.470588,0.274510,0.019608,0.203883,0.417476,0.339806,0.038835,0.009804,0.000000,0.029412,0.960784","0.000000,0.040166,0.036864,0.037214,0.034426,0.034024,0.033639,0.035090,0.036522,0.046234,0.083851,0.112144,0.104387,0.061714,0.056286,0.056426,0.056152,0.069102,0.065758",0.6275296211242676
global,32,50,1,1638,410,0.5807395773843518,0.4802017894536455,0.3368075385494003,0.3435341372192863,0.1259147199273735,0.1536441046957884,0.1036170118606229,0.20177996782716978,0.004973348562726021,"0.766990,0.087379,0.126214,0.019417,0.294118,0.382353,0.294118,0.029412,0.330097,0.330097,0.291262,0.048544,0.029412,0.029412,0.058824,0.882353","0.000000,0.045383,0.036668,0.038017,0.033296,0.034038,0.032665,0.034109,0.036813,0.043864,0.084738,0.112100,0.102833,0.055661,0.056514,0.055028,0.059150,0.069750,0.069374",0.6220204830169678
global,32,50,2,1638,410,0.601323053493242,0.49108445967383724,0.37254901960784315,0.3484682682622727,0.277197576892562,0.06702258383104046,0.07580334832677903,0.383347117644229,0.007281553398058249,"0.728155,0.116505,0.126214,0.029126,0.284314,0.450980,0.254902,0.009804,0.284314,0.343137,0.294118,0.078431,0.009709,0.009709,0.048544,0.932039","0.000000,0.042617,0.038994,0.040885,0.033001,0.033935,0.031178,0.034325,0.038903,0.047122,0.083706,0.114838,0.102802,0.056971,0.052423,0.054286,0.057244,0.064287,0.072484",0.6058683395385742
global,32,50,3,1638,410,0.611745669141443,0.5049812805381052,0.3898248619836284,0.3442484853960676,0.4134336394155268,0.18169834273629687,0.008706262431651684,0.13787017971459792,0.009708737864077666,"0.735294,0.127451,0.117647,0.019608,0.291262,0.475728,0.233010,0.000000,0.284314,0.313725,0.303922,0.098039,0.009709,0.009709,0.048544,0.932039","0.000000,0.042147,0.036023,0.039029,0.034961,0.034879,0.032503,0.034827,0.039674,0.047705,0.081593,0.110819,0.104132,0.056711,0.054949,0.053509,0.056204,0.066109,0.074227",0.6459343433380127
global,32,50,4,1639,409,0.5823101085094232,0.47249190938511326,0.3263849229011993,0.35013665459865956,0.33893763473995103,0.13498055811901521,0.21456494391569492,0.23785418167221692,0.01965543498952982,"0.764706,0.049020,0.127451,0.058824,0.262136,0.417476,0.291262,0.029126,0.333333,0.392157,0.235294,0.039216,0.000000,0.029412,0.058824,0.911765","0.000000,0.042613,0.038400,0.038723,0.032878,0.036273,0.034052,0.035329,0.036276,0.047554,0.079350,0.115208,0.108024,0.054438,0.052908,0.054560,0.059771,0.066351,0.067292",0.6544601917266846
global,32,50,5,1639,409,0.5827146392537597,0.466495335998477,0.317390062821245,0.34619737955386515,0.26936474090076706,0.12649656261700387,0.0798017867978205,0.073256098398794,0.012326289739196583,"0.764706,0.078431,0.127451,0.029412,0.284314,0.382353,0.303922,0.029412,0.427184,0.281553,0.252427,0.038835,0.019608,0.000000,0.049020,0.931373","0.000000,0.041056,0.036414,0.037926,0.033117,0.032503,0.033102,0.034333,0.037109,0.046318,0.079612,0.115786,0.104482,0.058233,0.056091,0.053414,0.060964,0.068179,0.071364",0.6271264553070068
global,32,51,1,1638,410,0.6028935846183132,0.48686464877213015,0.3516561964591662,0.3448190019371901,0.32046380620606374,0.05444926763635484,0.08426202942562237,0.2799586068459406,0.043998667428136184,"0.757282,0.145631,0.087379,0.009709,0.254902,0.441176,0.303922,0.000000,0.291262,0.417476,0.262136,0.029126,0.019608,0.019608,0.009804,0.950980","0.000000,0.044362,0.039394,0.034661,0.034244,0.035521,0.034511,0.034487,0.035150,0.046295,0.079664,0.114071,0.104788,0.062900,0.052661,0.057607,0.053138,0.063036,0.073512",0.6147048473358154
global,32,51,2,1638,410,0.5744812488102037,0.458531632717812,0.3431372549019608,0.35182705143664555,0.11288345480036877,0.052626948042094675,0.0700578827718116,0.2241922540570038,0.01453931086997906,"0.689320,0.029126,0.213592,0.067961,0.294118,0.470588,0.225490,0.009804,0.343137,0.362745,0.215686,0.078431,0.038835,0.019417,0.019417,0.922330","0.000000,0.040831,0.036224,0.034378,0.034081,0.032424,0.034701,0.035077,0.037795,0.051097,0.081592,0.117718,0.101420,0.063331,0.051405,0.059470,0.052930,0.063385,0.072141",0.6678080558776855
global,32,51,3,1638,410,0.5802398629354655,0.4694460308395203,0.32181610508280983,0.3505115712504123,0.19838739944874684,0.12233755670324688,0.1868932205970059,0.170247240930669,0.01706167904054834,"0.764706,0.088235,0.117647,0.029412,0.291262,0.349515,0.339806,0.019417,0.343137,0.313725,0.294118,0.049020,0.038835,0.019417,0.029126,0.912621","0.000000,0.041478,0.037807,0.034084,0.032899,0.033843,0.033048,0.034426,0.037927,0.051677,0.080133,0.116190,0.102512,0.064902,0.050794,0.057402,0.054206,0.064607,0.072064",0.6508893966674805
global,32,51,4,1639,409,0.6166238339996193,0.5084396218034138,0.37540453074433655,0.3446450008670278,0.29968169501683517,0.024989002745063212,0.18647698752629874,0.23797760047662697,0.00014277555682462584,"0.774510,0.039216,0.156863,0.029412,0.233010,0.417476,0.330097,0.019417,0.352941,0.254902,0.333333,0.058824,0.019608,0.009804,0.029412,0.941176","0.000000,0.042369,0.036873,0.034585,0.034097,0.033860,0.034530,0.034747,0.035376,0.049898,0.077090,0.115168,0.102489,0.064354,0.055670,0.057945,0.056358,0.066476,0.068114",0.6448924541473389
global,32,51,5,1639,409,0.5999190938511327,0.5123104257884384,0.3959166190748144,0.34507852618397794,0.2755479315071455,0.04982581263773983,0.11097932924999009,0.2269981185941449,0.014705882352941235,"0.745098,0.156863,0.098039,0.000000,0.225490,0.558824,0.205882,0.009804,0.281553,0.427184,0.233010,0.058252,0.039216,0.029412,0.068627,0.862745","0.000000,0.040304,0.036313,0.035921,0.034102,0.033617,0.034905,0.034559,0.035741,0.045240,0.081982,0.117356,0.100502,0.065103,0.054675,0.064008,0.054327,0.062285,0.069061",0.6310250759124756
global,64,42,1,819,205,0.6719457013574661,0.5625942684766215,0.38235294117647056,0.39049619635291544,0.2531762255399951,0.01117935894573114,0.08128238914397003,0.09112965268450604,0.014705882352941235,"0.923077,0.038462,0.038462,0.000000,0.156863,0.490196,0.352941,0.000000,0.294118,0.411765,0.274510,0.019608,0.000000,0.000000,0.000000,1.000000","0.000000,0.044904,0.045944,0.032063,0.026344,0.031247,0.029964,0.027072,0.032772,0.056336,0.098548,0.116811,0.118801,0.046902,0.039569,0.045072,0.050969,0.062748,0.093935",0.6004552841186523
global,64,42,2,819,205,0.644419306184012,0.5455002513826043,0.40648567119155354,0.3934828135664885,0.10034926613160834,0.0029749888976617115,0.24109688920673047,0.28131281088405247,-9.426847662141746e-05,"0.823529,0.019608,0.098039,0.058824,0.153846,0.538462,0.307692,0.000000,0.235294,0.411765,0.274510,0.078431,0.000000,0.000000,0.058824,0.941176","0.000000,0.038592,0.040619,0.036058,0.028964,0.031874,0.027694,0.026786,0.032944,0.062381,0.096476,0.123175,0.111450,0.046342,0.039407,0.043170,0.050935,0.065214,0.097919",0.5491344928741455
global,64,42,3,819,205,0.7235105580693816,0.6378833584715937,0.5254524886877828,0.39645524171662594,0.3699553358685238,0.10711590158530594,0.03005791962042372,0.1347567940574211,0.05401583710407232,"0.862745,0.078431,0.058824,0.000000,0.078431,0.647059,0.274510,0.000000,0.192308,0.384615,0.403846,0.019231,0.000000,0.000000,0.019608,0.980392","0.000000,0.040397,0.042843,0.034430,0.027305,0.026858,0.031282,0.025125,0.034693,0.061614,0.092582,0.127798,0.114461,0.048398,0.039997,0.043126,0.050398,0.066408,0.092284",0.5512228012084961
global,64,42,4,819,205,0.7010746606334841,0.6078431372549019,0.5,0.3940392607027131,0.3363003572768244,0.08248225122263038,0.1138901612844703,0.042061301075560206,0.029128959276017996,"0.823529,0.039216,0.078431,0.058824,0.098039,0.588235,0.313725,0.000000,0.196078,0.352941,0.411765,0.039216,0.000000,0.000000,0.019231,0.980769","0.000000,0.044401,0.045722,0.035811,0.027068,0.031967,0.030653,0.029893,0.033800,0.059016,0.089731,0.119740,0.125553,0.043575,0.038134,0.042279,0.045312,0.063384,0.093963",0.5637314319610596
global,64,42,5,820,204,0.7009803921568627,0.6078431372549019,0.45098039215686275,0.38779503073745514,0.340194819838807,0.1361136852160723,0.02285937298777569,0.2509802490615451,0.0,"0.921569,0.000000,0.078431,0.000000,0.117647,0.450980,0.431373,0.000000,0.117647,0.431373,0.450980,0.000000,0.000000,0.019608,0.000000,0.980392","0.000000,0.042939,0.045023,0.041291,0.029897,0.030788,0.029327,0.026432,0.032534,0.062211,0.090016,0.124889,0.110680,0.049685,0.043471,0.045338,0.049925,0.058999,0.086554",0.5842070579528809
global,64,43,1,819,205,0.7016402714932127,0.6152589240824535,0.4901960784313726,0.38626490191528234,0.20771838640499632,0.2661816819401161,0.14197279846691843,0.09913198181860253,0.009898190045248945,"0.865385,0.096154,0.038462,0.000000,0.098039,0.588235,0.313725,0.000000,0.215686,0.392157,0.392157,0.000000,0.000000,0.019608,0.019608,0.960784","0.000000,0.041382,0.037688,0.034847,0.030554,0.033340,0.027447,0.027277,0.030711,0.048571,0.087443,0.124090,0.126160,0.060653,0.038959,0.046726,0.052841,0.062382,0.088929",0.6002016067504883
global,64,43,2,819,205,0.6884426847662142,0.5911261940673705,0.4651206636500754,0.3858124850615049,0.37984002267518474,0.05258709100391571,0.2084440611131995,0.5754875632499404,0.019513574660633526,"0.843137,0.098039,0.058824,0.000000,0.192308,0.557692,0.250000,0.000000,0.156863,0.450980,0.372549,0.019608,0.000000,0.000000,0.019608,0.980392","0.000000,0.034984,0.037741,0.032503,0.028594,0.031371,0.025233,0.026947,0.032672,0.054492,0.080926,0.124052,0.126343,0.061278,0.039583,0.047894,0.059007,0.066741,0.089640",0.5603883266448975
global,64,43,3,819,205,0.6845776772247361,0.5925087983911513,0.43778280542986425,0.38688132254205543,0.1827883216361404,0.2396340363813192,0.025303678428304405,0.37903799619252887,0.02413273001508298,"0.901961,0.039216,0.039216,0.019608,0.196078,0.529412,0.274510,0.000000,0.250000,0.384615,0.346154,0.019231,0.019608,0.000000,0.019608,0.960784","0.000000,0.039412,0.035747,0.031570,0.026654,0.034410,0.027812,0.025165,0.030469,0.057805,0.086287,0.123167,0.119623,0.063174,0.043301,0.045648,0.057253,0.062664,0.089839",0.5755212306976318
global,64,43,4,819,205,0.6717571644042232,0.5751633986928104,0.47058823529411764,0.3950946883534011,0.14842752741568283,0.00035423397771392905,0.032431951562753684,0.4237662558948279,0.024226998491704288,"0.784314,0.098039,0.058824,0.058824,0.098039,0.607843,0.294118,0.000000,0.215686,0.431373,0.333333,0.019608,0.019231,0.000000,0.019231,0.961538","0.000000,0.036483,0.033902,0.037340,0.029387,0.029480,0.027304,0.026288,0.031926,0.053678,0.092530,0.137960,0.110926,0.060728,0.036232,0.045517,0.054349,0.067686,0.088284",0.5635864734649658
global,64,43,5,820,204,0.7401960784313726,0.6666666666666666,0.5196078431372548,0.3875204073610164,0.14956248875114617,0.14232229204028857,0.062470016517576846,0.2560345489161389,0.0,"0.960784,0.019608,0.019608,0.000000,0.058824,0.627451,0.313725,0.000000,0.156863,0.372549,0.411765,0.058824,0.019608,0.000000,0.019608,0.960784","0.000000,0.040045,0.037757,0.034704,0.030320,0.033861,0.027040,0.028413,0.031084,0.052393,0.095274,0.121830,0.118024,0.058070,0.040676,0.044876,0.054068,0.063796,0.087770",0.6025068759918213
global,64,44,1,819,205,0.6820324283559578,0.6021870286576169,0.47058823529411764,0.3818001162522544,0.029382212870199327,0.14365961098019298,0.013398317921196008,0.2831065776976007,0.044117647058823484,"0.865385,0.057692,0.076923,0.000000,0.117647,0.647059,0.235294,0.000000,0.156863,0.549020,0.294118,0.000000,0.039216,0.019608,0.019608,0.921569","0.000000,0.038826,0.034217,0.032938,0.026015,0.033671,0.029814,0.030980,0.034210,0.052891,0.098728,0.126708,0.103473,0.066840,0.036043,0.046066,0.051682,0.069693,0.087205",0.5565872192382812
global,64,44,2,819,205,0.6690233785822022,0.5586978381096028,0.4262820512820513,0.3780207295896351,0.23626415067299508,0.11358376297892586,0.07110147481094738,0.04081525216525534,0.00018853695324283493,"0.823529,0.058824,0.117647,0.000000,0.153846,0.519231,0.326923,0.000000,0.254902,0.392157,0.333333,0.019608,0.000000,0.000000,0.000000,1.000000","0.000000,0.042659,0.033543,0.032880,0.027344,0.035693,0.027360,0.027617,0.031627,0.049140,0.099475,0.124350,0.105056,0.066917,0.038185,0.040242,0.056832,0.069466,0.091614",0.5728254318237305
global,64,44,3,819,205,0.6939102564102564,0.6049522373051784,0.4858597285067873,0.3875150582550756,0.45977476582581506,0.04573858958147216,0.08910996985079575,0.27980248990358353,0.028846153846153855,"0.843137,0.039216,0.098039,0.019608,0.137255,0.529412,0.333333,0.000000,0.153846,0.346154,0.442308,0.057692,0.019608,0.000000,0.019608,0.960784","0.000000,0.038419,0.035860,0.029455,0.027931,0.033521,0.028233,0.026217,0.033983,0.055832,0.108234,0.128321,0.095128,0.058685,0.042442,0.050873,0.056164,0.065527,0.085175",0.5482892990112305
global,64,44,4,819,205,0.7061651583710407,0.6274509803921569,0.4509803921568627,0.3751020065310928,0.14356096917404787,0.011806267043958709,0.13497066535451135,0.2777686520534651,0.01970211161387625,"0.980392,0.000000,0.019608,0.000000,0.137255,0.509804,0.352941,0.000000,0.176471,0.392157,0.392157,0.039216,0.000000,0.000000,0.057692,0.942308","0.000000,0.041753,0.037969,0.036372,0.027566,0.034084,0.029149,0.024985,0.037164,0.056315,0.104182,0.121163,0.093442,0.064113,0.039151,0.044145,0.053279,0.061742,0.093427",0.5678672790527344
global,64,44,5,820,204,0.6715686274509804,0.5816993464052288,0.4509803921568627,0.38904410286434077,0.25059167604671584,0.3013435983424265,0.18270918935576694,0.003356929377712122,-0.004901960784313708,"0.843137,0.058824,0.098039,0.000000,0.058824,0.607843,0.333333,0.000000,0.196078,0.509804,0.294118,0.000000,0.000000,0.000000,0.058824,0.941176","0.000000,0.039550,0.030377,0.033212,0.027522,0.031622,0.027344,0.027576,0.031314,0.053067,0.116300,0.129083,0.090594,0.063167,0.037488,0.043233,0.052853,0.064346,0.101352",0.5954763889312744
global,64,45,1,819,205,0.6188725490196079,0.5179738562091504,0.4019607843137255,0.3972672326161273,0.5677813630785548,0.16976293291005912,0.13956964915991266,0.49260635855597434,-0.009709653092005999,"0.750000,0.057692,0.173077,0.019231,0.196078,0.470588,0.333333,0.000000,0.235294,0.411765,0.333333,0.019608,0.000000,0.000000,0.078431,0.921569","0.000000,0.037752,0.034964,0.035537,0.027685,0.027062,0.027098,0.029418,0.037529,0.054686,0.101340,0.135809,0.105432,0.054949,0.041576,0.043556,0.058611,0.062434,0.084562",0.5532088279724121
