feedback_class,class_name,depth_1_minus_f,local_ew_angstrom,count,density
1,NoFeedback,0.448718131530373,0.13471268128780062,630,0.0007438121909637444
1,NoFeedback,0.448718131530373,0.21521084871737584,258,0.00030460880201372393
1,NoFeedback,0.448718131530373,0.3438110574512591,46,5.431009648306705e-05
1,NoFeedback,0.448718131530373,0.5492568982011975,6,7.083925628226138e-06
1,NoFeedback,0.47435914866849516,0.052783370710295645,5,5.903271356855115e-06
1,NoFeedback,0.47435914866849516,0.08432431082310657,424,0.0005005974110613138
1,NoFeedback,0.47435914866849516,0.13471268128780062,652,0.0007697865849339069
1,NoFeedback,0.47435914866849516,0.21521084871737584,248,0.0002928022593000137
1,NoFeedback,0.47435914866849516,0.3438110574512591,47,5.549075075443808e-05
1,NoFeedback,0.47435914866849516,0.5492568982011975,4,4.7226170854840915e-06
1,NoFeedback,0.5000001658066174,0.052783370710295645,2,2.3613085427420458e-06
1,NoFeedback,0.5000001658066174,0.08432431082310657,262,0.000309331419099208
1,NoFeedback,0.5000001658066174,0.13471268128780062,624,0.0007367282653355183
1,NoFeedback,0.5000001658066174,0.21521084871737584,262,0.000309331419099208
1,NoFeedback,0.5000001658066174,0.3438110574512591,64,7.556187336774546e-05
1,NoFeedback,0.5000001658066174,0.5492568982011975,5,5.903271356855115e-06
1,NoFeedback,0.5256411829447396,0.08432431082310657,125,0.00014758178392137788
1,NoFeedback,0.5256411829447396,0.13471268128780062,615,0.0007261023768931792
1,NoFeedback,0.5256411829447396,0.21521084871737584,316,0.0003730867497532433
1,NoFeedback,0.5256411829447396,0.3438110574512591,73,8.618776181008468e-05
1,NoFeedback,0.5256411829447396,0.5492568982011975,9,1.0625888442339207e-05
1,NoFeedback,0.5512822000828619,0.052783370710295645,1,1.1806542713710229e-06
1,NoFeedback,0.5512822000828619,0.08432431082310657,47,5.549075075443808e-05
1,NoFeedback,0.5512822000828619,0.13471268128780062,626,0.0007390895738782604
1,NoFeedback,0.5512822000828619,0.21521084871737584,339,0.0004002417979947768
1,NoFeedback,0.5512822000828619,0.3438110574512591,86,0.00010153626733790798
1,NoFeedback,0.5512822000828619,0.5492568982011975,11,1.2987196985081253e-05
1,NoFeedback,0.5769232172209842,0.08432431082310657,4,4.7226170854840915e-06
1,NoFeedback,0.5769232172209842,0.13471268128780062,520,0.000613940221112932
1,NoFeedback,0.5769232172209842,0.21521084871737584,353,0.0004167709577939711
1,NoFeedback,0.5769232172209842,0.3438110574512591,89,0.00010507823015202104
1,NoFeedback,0.5769232172209842,0.5492568982011975,8,9.445234170968183e-06
1,NoFeedback,0.6025642343591063,0.08432431082310657,1,1.1806542713710229e-06
1,NoFeedback,0.6025642343591063,0.13471268128780062,402,0.0004746230170911512
1,NoFeedback,0.6025642343591063,0.21521084871737584,363,0.00042857750050768133
1,NoFeedback,0.6025642343591063,0.3438110574512591,105,0.0001239686984939574
1,NoFeedback,0.6025642343591063,0.5492568982011975,15,1.7709814070565345e-05
