M,task,feature_set,seed,fold,n_train_groups,n_test_groups,balanced_acc,runtime_sec
64,C4-rest,fbar_var,42,5,820,204,0.9901960784313726,0.23121190071105957
64,4class,fbar_var,42,1,819,205,0.6337669683257918,0.23482799530029297
64,4class,fbar_var,42,2,819,205,0.683446455505279,0.23566341400146484
64,4class,fbar_var,42,3,819,205,0.7176659125188537,0.2346346378326416
64,4class,fbar_var,42,4,819,205,0.6865573152337858,0.23193645477294922
64,4class,fbar_var,42,5,820,204,0.7009803921568627,0.23655462265014648
64,C1-C2,fbar,43,1,409,103,0.6896681749622926,0.21672987937927246
64,C1-C2,fbar,43,2,409,103,0.6506410256410255,0.23062825202941895
64,C1-C2,fbar,43,3,410,102,0.696078431372549,0.22052860260009766
64,C1-C2,fbar,43,4,410,102,0.7254901960784315,0.22598576545715332
64,C1-C2,fbar,43,5,410,102,0.696078431372549,0.21227264404296875
64,C1-C3,fbar,43,1,409,103,0.660633484162896,0.21614456176757812
64,C1-C3,fbar,43,2,409,103,0.6791101055806938,0.21740484237670898
64,C1-C3,fbar,43,3,410,102,0.588235294117647,0.23340511322021484
64,C1-C3,fbar,43,4,410,102,0.6862745098039216,0.21576333045959473
64,C1-C3,fbar,43,5,410,102,0.7352941176470589,0.22199249267578125
64,C1-C4,fbar,43,1,409,103,0.9027149321266968,0.21412086486816406
64,C1-C4,fbar,43,2,409,103,0.873868778280543,0.22005510330200195
64,C1-C4,fbar,43,3,410,102,0.9117647058823529,0.22076702117919922
64,C1-C4,fbar,43,4,410,102,0.8823529411764706,0.21937060356140137
64,C1-C4,fbar,43,5,410,102,0.9019607843137254,0.21981263160705566
64,C2-C3,fbar,43,1,409,103,0.5337481146304676,0.2160038948059082
64,C2-C3,fbar,43,2,409,103,0.4370286576168929,0.2126922607421875
64,C2-C3,fbar,43,3,410,102,0.47058823529411764,0.21796822547912598
64,C2-C3,fbar,43,4,410,102,0.5490196078431373,0.21507716178894043
64,C2-C3,fbar,43,5,410,102,0.49019607843137253,0.21943020820617676
64,C2-C4,fbar,43,1,409,103,0.9123303167420814,0.21890640258789062
64,C2-C4,fbar,43,2,409,103,0.9317496229260935,0.22523713111877441
64,C2-C4,fbar,43,3,410,102,0.9411764705882353,0.22022461891174316
64,C2-C4,fbar,43,4,410,102,0.9411764705882353,0.21201372146606445
64,C2-C4,fbar,43,5,410,102,0.9509803921568627,0.222916841506958
64,C3-C4,fbar,43,1,409,103,0.9219457013574661,0.2190568447113037
64,C3-C4,fbar,43,2,409,103,0.9029034690799397,0.2123711109161377
64,C3-C4,fbar,43,3,410,102,0.9411764705882353,0.21616840362548828
64,C3-C4,fbar,43,4,410,102,0.9313725490196079,0.24075818061828613
64,C3-C4,fbar,43,5,410,102,0.9019607843137255,0.21622538566589355
64,C4-rest,fbar,43,1,819,205,0.9348102877514641,0.23493051528930664
64,C4-rest,fbar,43,2,819,205,0.9152024446142093,0.23829913139343262
64,C4-rest,fbar,43,3,819,205,0.9151387827858417,0.234177827835083
64,C4-rest,fbar,43,4,819,205,0.9451985922574158,0.2574801445007324
64,C4-rest,fbar,43,5,820,204,0.869281045751634,0.2315995693206787
64,4class,fbar,43,1,819,205,0.5761689291101055,0.2340531349182129
64,4class,fbar,43,2,819,205,0.4987745098039216,0.23685860633850098
64,4class,fbar,43,3,819,205,0.5567496229260935,0.2343289852142334
64,4class,fbar,43,4,819,205,0.57447209653092,0.23716020584106445
64,4class,fbar,43,5,820,204,0.5245098039215687,0.2640676498413086
64,C1-C2,fbar_var,43,1,409,103,0.8352187028657617,0.22356486320495605
64,C1-C2,fbar_var,43,2,409,103,0.7869532428355958,0.2206733226776123
64,C1-C2,fbar_var,43,3,410,102,0.8333333333333334,0.21284151077270508
64,C1-C2,fbar_var,43,4,410,102,0.8235294117647058,0.2210843563079834
64,C1-C2,fbar_var,43,5,410,102,0.8529411764705882,0.22487878799438477
64,C1-C3,fbar_var,43,1,409,103,0.7273755656108598,0.22478485107421875
64,C1-C3,fbar_var,43,2,409,103,0.6881598793363499,0.22025752067565918
64,C1-C3,fbar_var,43,3,410,102,0.7156862745098039,0.22086286544799805
64,C1-C3,fbar_var,43,4,410,102,0.7549019607843137,0.22370409965515137
64,C1-C3,fbar_var,43,5,410,102,0.6862745098039216,0.2361607551574707
64,C1-C4,fbar_var,43,1,409,103,0.9901960784313726,0.21874785423278809
64,C1-C4,fbar_var,43,2,409,103,1.0,0.22037172317504883
64,C1-C4,fbar_var,43,3,410,102,0.9705882352941176,0.21482396125793457
64,C1-C4,fbar_var,43,4,410,102,0.9901960784313726,0.21393179893493652
64,C1-C4,fbar_var,43,5,410,102,1.0,0.22671246528625488
64,C2-C3,fbar_var,43,1,409,103,0.6802413273001509,0.21744823455810547
64,C2-C3,fbar_var,43,2,409,103,0.7277526395173455,0.2157001495361328
64,C2-C3,fbar_var,43,3,410,102,0.7647058823529411,0.2136080265045166
64,C2-C3,fbar_var,43,4,410,102,0.7843137254901961,0.2203049659729004
64,C2-C3,fbar_var,43,5,410,102,0.803921568627451,0.2228236198425293
64,C2-C4,fbar_var,43,1,409,103,0.9803921568627452,0.2154242992401123
64,C2-C4,fbar_var,43,2,409,103,1.0,0.21569156646728516
64,C2-C4,fbar_var,43,3,410,102,1.0,0.21942138671875
64,C2-C4,fbar_var,43,4,410,102,0.9803921568627452,0.21886706352233887
64,C2-C4,fbar_var,43,5,410,102,0.9803921568627451,0.21854543685913086
64,C3-C4,fbar_var,43,1,409,103,0.9705882352941176,0.22281646728515625
64,C3-C4,fbar_var,43,2,409,103,1.0,0.21971654891967773
64,C3-C4,fbar_var,43,3,410,102,0.9803921568627451,0.20670127868652344
64,C3-C4,fbar_var,43,4,410,102,0.9803921568627452,0.21738362312316895
64,C3-C4,fbar_var,43,5,410,102,0.9901960784313726,0.23559904098510742
64,C4-rest,fbar_var,43,1,819,205,0.9803921568627452,0.2465963363647461
64,C4-rest,fbar_var,43,2,819,205,0.9607843137254901,0.2640824317932129
64,C4-rest,fbar_var,43,3,819,205,0.9901960784313726,0.24530744552612305
64,C4-rest,fbar_var,43,4,819,205,0.9967320261437909,0.23478198051452637
64,C4-rest,fbar_var,43,5,820,204,0.9673202614379085,0.24605894088745117
64,4class,fbar_var,43,1,819,205,0.702394419306184,0.24048089981079102
64,4class,fbar_var,43,2,819,205,0.6294306184012066,0.25171923637390137
64,4class,fbar_var,43,3,819,205,0.7129524886877828,0.23680424690246582
64,4class,fbar_var,43,4,819,205,0.730580693815988,0.23430442810058594
64,4class,fbar_var,43,5,820,204,0.7303921568627451,0.23217463493347168
64,C1-C2,fbar,44,1,409,103,0.7090874811463047,0.22522854804992676
64,C1-C2,fbar,44,2,409,103,0.6981523378582202,0.21584296226501465
64,C1-C2,fbar,44,3,410,102,0.7647058823529411,0.21714305877685547
64,C1-C2,fbar,44,4,410,102,0.607843137254902,0.22678065299987793
64,C1-C2,fbar,44,5,410,102,0.7156862745098039,0.21884989738464355
64,C1-C3,fbar,44,1,409,103,0.6121794871794872,0.21504664421081543
64,C1-C3,fbar,44,2,409,103,0.7271870286576169,0.21416807174682617
64,C1-C3,fbar,44,3,410,102,0.5980392156862746,0.21399831771850586
64,C1-C3,fbar,44,4,410,102,0.6470588235294118,0.2269454002380371
64,C1-C3,fbar,44,5,410,102,0.7156862745098038,0.2121105194091797
64,C1-C4,fbar,44,1,409,103,0.8934766214177978,0.21248221397399902
64,C1-C4,fbar,44,2,409,103,0.8832956259426847,0.2231462001800537
64,C1-C4,fbar,44,3,410,102,0.9215686274509804,0.21819448471069336
64,C1-C4,fbar,44,4,410,102,0.8431372549019607,0.2204756736755371
64,C1-C4,fbar,44,5,410,102,0.8725490196078431,0.2231459617614746
64,C2-C3,fbar,44,1,409,103,0.5139517345399698,0.22920441627502441
64,C2-C3,fbar,44,2,409,103,0.5923831070889893,0.2157595157623291
64,C2-C3,fbar,44,3,410,102,0.5392156862745098,0.22672796249389648
64,C2-C3,fbar,44,4,410,102,0.5980392156862746,0.2166452407836914
64,C2-C3,fbar,44,5,410,102,0.5,0.2170262336730957
64,C2-C4,fbar,44,1,409,103,0.9613499245852186,0.21868634223937988
64,C2-C4,fbar,44,2,409,103,0.9223227752639518,0.21923613548278809
64,C2-C4,fbar,44,3,410,102,0.9509803921568627,0.23203301429748535
64,C2-C4,fbar,44,4,410,102,0.9117647058823529,0.2199876308441162
64,C2-C4,fbar,44,5,410,102,0.892156862745098,0.22734999656677246
64,C3-C4,fbar,44,1,409,103,0.932315233785822,0.21996021270751953
64,C3-C4,fbar,44,2,409,103,0.9319381598793364,0.21515822410583496
64,C3-C4,fbar,44,3,410,102,0.9215686274509804,0.2123241424560547
64,C3-C4,fbar,44,4,410,102,0.9411764705882353,0.22870659828186035
64,C3-C4,fbar,44,5,410,102,0.8725490196078431,0.22027111053466797
64,C4-rest,fbar,44,1,819,205,0.9477973007384772,0.23536205291748047
64,C4-rest,fbar,44,2,819,205,0.9511077158135981,0.2374732494354248
64,C4-rest,fbar,44,3,819,205,0.911955691367456,0.2722151279449463
64,C4-rest,fbar,44,4,819,205,0.9036576168929109,0.23429536819458008
64,C4-rest,fbar,44,5,820,204,0.8529411764705882,0.24004340171813965
64,4class,fbar,44,1,819,205,0.4928355957767722,0.23704767227172852
64,4class,fbar,44,2,819,205,0.497737556561086,0.23892951011657715
64,4class,fbar,44,3,819,205,0.5716440422322775,0.2591986656188965
64,4class,fbar,44,4,819,205,0.5592948717948718,0.250591516494751
64,4class,fbar,44,5,820,204,0.5294117647058824,0.262462854385376
64,C1-C2,fbar_var,44,1,409,103,0.7865761689291102,0.21614480018615723
64,C1-C2,fbar_var,44,2,409,103,0.8152337858220211,0.21807241439819336
64,C1-C2,fbar_var,44,3,410,102,0.7647058823529411,0.23029780387878418
64,C1-C2,fbar_var,44,4,410,102,0.7352941176470589,0.23012733459472656
64,C1-C2,fbar_var,44,5,410,102,0.7941176470588236,0.21937847137451172
64,C1-C3,fbar_var,44,1,409,103,0.6506410256410255,0.2163536548614502
64,C1-C3,fbar_var,44,2,409,103,0.7371794871794872,0.21595478057861328
64,C1-C3,fbar_var,44,3,410,102,0.7352941176470589,0.2148275375366211
64,C1-C3,fbar_var,44,4,410,102,0.6568627450980392,0.21194839477539062
64,C1-C3,fbar_var,44,5,410,102,0.7647058823529411,0.22289609909057617
64,C1-C4,fbar_var,44,1,409,103,1.0,0.21507883071899414
64,C1-C4,fbar_var,44,2,409,103,0.9901960784313726,0.21782517433166504
64,C1-C4,fbar_var,44,3,410,102,0.9803921568627452,0.21155643463134766
64,C1-C4,fbar_var,44,4,410,102,0.9803921568627452,0.2185368537902832
64,C1-C4,fbar_var,44,5,410,102,1.0,0.2145833969116211
64,C2-C3,fbar_var,44,1,409,103,0.7381221719457014,0.214979887008667
64,C2-C3,fbar_var,44,2,409,103,0.728318250377074,0.21506285667419434
64,C2-C3,fbar_var,44,3,410,102,0.6862745098039216,0.21842050552368164
64,C2-C3,fbar_var,44,4,410,102,0.6764705882352942,0.2208693027496338
64,C2-C3,fbar_var,44,5,410,102,0.6764705882352942,0.21628141403198242
64,C2-C4,fbar_var,44,1,409,103,0.9901960784313726,0.21500110626220703
64,C2-C4,fbar_var,44,2,409,103,1.0,0.22386908531188965
64,C2-C4,fbar_var,44,3,410,102,0.9803921568627452,0.22023749351501465
64,C2-C4,fbar_var,44,4,410,102,0.9607843137254901,0.2308032512664795
64,C2-C4,fbar_var,44,5,410,102,0.9411764705882353,0.2215278148651123
64,C3-C4,fbar_var,44,1,409,103,0.9901960784313726,0.21780657768249512
64,C3-C4,fbar_var,44,2,409,103,1.0,0.2174980640411377
64,C3-C4,fbar_var,44,3,410,102,0.9803921568627452,0.21813631057739258
64,C3-C4,fbar_var,44,4,410,102,0.9901960784313726,0.2185349464416504
64,C3-C4,fbar_var,44,5,410,102,0.9411764705882353,0.2250537872314453
64,C4-rest,fbar_var,44,1,819,205,0.9901960784313726,0.23716950416564941
64,C4-rest,fbar_var,44,2,819,205,1.0,0.23418641090393066
64,C4-rest,fbar_var,44,3,819,205,0.9869493251846193,0.2528848648071289
64,C4-rest,fbar_var,44,4,819,205,0.9519230769230769,0.2352583408355713
64,C4-rest,fbar_var,44,5,820,204,0.9803921568627452,0.23557734489440918
64,4class,fbar_var,44,1,819,205,0.6783559577677225,0.2590677738189697
64,4class,fbar_var,44,2,819,205,0.6640271493212669,0.2375030517578125
64,4class,fbar_var,44,3,819,205,0.6688348416289592,0.2645871639251709
64,4class,fbar_var,44,4,819,205,0.6715686274509804,0.25679993629455566
64,4class,fbar_var,44,5,820,204,0.6911764705882353,0.24733233451843262
64,C1-C2,fbar,45,1,409,103,0.6700603318250378,0.22048091888427734
64,C1-C2,fbar,45,2,409,103,0.6998491704374057,0.2376689910888672
64,C1-C2,fbar,45,3,410,102,0.6666666666666666,0.2304842472076416
64,C1-C2,fbar,45,4,410,102,0.6568627450980392,0.21553468704223633
64,C1-C2,fbar,45,5,410,102,0.6274509803921569,0.22037458419799805
64,C1-C3,fbar,45,1,409,103,0.6118024132730016,0.225081205368042
64,C1-C3,fbar,45,2,409,103,0.69947209653092,0.22078967094421387
64,C1-C3,fbar,45,3,410,102,0.7058823529411765,0.21226930618286133
64,C1-C3,fbar,45,4,410,102,0.7058823529411765,0.21391010284423828
64,C1-C3,fbar,45,5,410,102,0.6176470588235294,0.22698378562927246
64,C1-C4,fbar,45,1,409,103,0.9219457013574661,0.2231135368347168
64,C1-C4,fbar,45,2,409,103,0.8736802413273002,0.22069358825683594
64,C1-C4,fbar,45,3,410,102,0.9313725490196079,0.2260456085205078
64,C1-C4,fbar,45,4,410,102,0.9313725490196079,0.21886181831359863
64,C1-C4,fbar,45,5,410,102,0.8725490196078431,0.21332645416259766
64,C2-C3,fbar,45,1,409,103,0.5622171945701357,0.22641515731811523
64,C2-C3,fbar,45,2,409,103,0.5441176470588236,0.22452473640441895
64,C2-C3,fbar,45,3,410,102,0.5490196078431373,0.21564793586730957
64,C2-C3,fbar,45,4,410,102,0.4607843137254902,0.22122573852539062
64,C2-C3,fbar,45,5,410,102,0.5294117647058824,0.21293997764587402
64,C2-C4,fbar,45,1,409,103,0.9511689291101055,0.21076726913452148
64,C2-C4,fbar,45,2,409,103,0.9032805429864253,0.22785091400146484
64,C2-C4,fbar,45,3,410,102,0.9411764705882353,0.2115175724029541
64,C2-C4,fbar,45,4,410,102,0.9705882352941176,0.2126011848449707
64,C2-C4,fbar,45,5,410,102,0.9215686274509803,0.21846938133239746
64,C3-C4,fbar,45,1,409,103,0.9513574660633484,0.21816182136535645
64,C3-C4,fbar,45,2,409,103,0.9030920060331824,0.21178841590881348
64,C3-C4,fbar,45,3,410,102,0.9313725490196079,0.21102452278137207
64,C3-C4,fbar,45,4,410,102,0.9607843137254901,0.2149977684020996
64,C3-C4,fbar,45,5,410,102,0.9411764705882353,0.21712827682495117
64,C4-rest,fbar,45,1,819,205,0.9052711993888465,0.23605799674987793
64,C4-rest,fbar,45,2,819,205,0.9511713776419659,0.2496030330657959
64,C4-rest,fbar,45,3,819,205,0.9020881079704609,0.23226571083068848
64,C4-rest,fbar,45,4,819,205,0.9228883861236803,0.23749732971191406
64,C4-rest,fbar,45,5,820,204,0.9052287581699346,0.25945305824279785
64,4class,fbar,45,1,819,205,0.5564668174962293,0.2566406726837158
64,4class,fbar,45,2,819,205,0.547134238310709,0.23467254638671875
64,4class,fbar,45,3,819,205,0.556843891402715,0.2365865707397461
64,4class,fbar,45,4,819,205,0.5298831070889894,0.2646472454071045
64,4class,fbar,45,5,820,204,0.5049019607843137,0.23468399047851562
64,C1-C2,fbar_var,45,1,409,103,0.767156862745098,0.22676634788513184
64,C1-C2,fbar_var,45,2,409,103,0.8159879336349924,0.22143173217773438
64,C1-C2,fbar_var,45,3,410,102,0.803921568627451,0.2174830436706543
64,C1-C2,fbar_var,45,4,410,102,0.7843137254901961,0.21467137336730957
64,C1-C2,fbar_var,45,5,410,102,0.7352941176470589,0.24455785751342773
64,C1-C3,fbar_var,45,1,409,103,0.7379336349924586,0.2221219539642334
64,C1-C3,fbar_var,45,2,409,103,0.6702488687782806,0.21549630165100098
64,C1-C3,fbar_var,45,3,410,102,0.7647058823529411,0.21595048904418945
64,C1-C3,fbar_var,45,4,410,102,0.7352941176470589,0.22245001792907715
64,C1-C3,fbar_var,45,5,410,102,0.7058823529411764,0.2191770076751709
64,C1-C4,fbar_var,45,1,409,103,1.0,0.22535276412963867
64,C1-C4,fbar_var,45,2,409,103,0.9805806938159879,0.2201237678527832
64,C1-C4,fbar_var,45,3,410,102,0.9901960784313726,0.22000527381896973
64,C1-C4,fbar_var,45,4,410,102,0.9901960784313726,0.21480083465576172
64,C1-C4,fbar_var,45,5,410,102,1.0,0.21723437309265137
64,C2-C3,fbar_var,45,1,409,103,0.6892911010558069,0.21712231636047363
64,C2-C3,fbar_var,45,2,409,103,0.6702488687782806,0.22011232376098633
64,C2-C3,fbar_var,45,3,410,102,0.7549019607843137,0.21692800521850586
64,C2-C3,fbar_var,45,4,410,102,0.6862745098039216,0.2315976619720459
64,C2-C3,fbar_var,45,5,410,102,0.6862745098039216,0.22177815437316895
64,C2-C4,fbar_var,45,1,409,103,0.9901960784313726,0.2200479507446289
64,C2-C4,fbar_var,45,2,409,103,0.9613499245852186,0.21518826484680176
64,C2-C4,fbar_var,45,3,410,102,0.9803921568627451,0.2203960418701172
64,C2-C4,fbar_var,45,4,410,102,0.9803921568627451,0.2193155288696289
64,C2-C4,fbar_var,45,5,410,102,0.9803921568627452,0.21558904647827148
64,C3-C4,fbar_var,45,1,409,103,0.9803921568627452,0.21769404411315918
64,C3-C4,fbar_var,45,2,409,103,0.951734539969834,0.21697425842285156
64,C3-C4,fbar_var,45,3,410,102,1.0,0.21309900283813477
64,C3-C4,fbar_var,45,4,410,102,0.9901960784313726,0.21825742721557617
64,C3-C4,fbar_var,45,5,410,102,0.9901960784313726,0.21550822257995605
64,C4-rest,fbar_var,45,1,819,205,0.9705882352941176,0.23110294342041016
64,C4-rest,fbar_var,45,2,819,205,1.0,0.2432692050933838
64,C4-rest,fbar_var,45,3,819,205,0.983702571937866,0.23487114906311035
64,C4-rest,fbar_var,45,4,819,205,0.967885872297637,0.23490238189697266
64,C4-rest,fbar_var,45,5,820,204,0.9509803921568627,0.2322375774383545
64,4class,fbar_var,45,1,819,205,0.7078619909502263,0.23587584495544434
64,4class,fbar_var,45,2,819,205,0.6879713423831071,0.23913931846618652
64,4class,fbar_var,45,3,819,205,0.6940045248868778,0.2551696300506592
64,4class,fbar_var,45,4,819,205,0.6912707390648567,0.23216652870178223
64,4class,fbar_var,45,5,820,204,0.6666666666666666,0.25741100311279297
64,C1-C2,fbar,46,1,409,103,0.6992835595776772,0.23097467422485352
64,C1-C2,fbar,46,2,409,103,0.641025641025641,0.2191636562347412
64,C1-C2,fbar,46,3,410,102,0.6470588235294118,0.21577906608581543
64,C1-C2,fbar,46,4,410,102,0.7450980392156863,0.21432995796203613
64,C1-C2,fbar,46,5,410,102,0.696078431372549,0.22179222106933594
64,C1-C3,fbar,46,1,409,103,0.630656108597285,0.22121191024780273
64,C1-C3,fbar,46,2,409,103,0.6694947209653093,0.2410905361175537
64,C1-C3,fbar,46,3,410,102,0.7156862745098039,0.2318558692932129
64,C1-C3,fbar,46,4,410,102,0.696078431372549,0.21857810020446777
64,C1-C3,fbar,46,5,410,102,0.7450980392156863,0.21521782875061035
64,C1-C4,fbar,46,1,409,103,0.8834841628959276,0.22066259384155273
64,C1-C4,fbar,46,2,409,103,0.8836726998491704,0.22286152839660645
64,C1-C4,fbar,46,3,410,102,0.911764705882353,0.22127103805541992
64,C1-C4,fbar,46,4,410,102,0.8627450980392157,0.2178492546081543
64,C1-C4,fbar,46,5,410,102,0.8627450980392157,0.22367525100708008
64,C2-C3,fbar,46,1,409,103,0.47662141779788836,0.2345285415649414
64,C2-C3,fbar,46,2,409,103,0.4464555052790347,0.22722554206848145
64,C2-C3,fbar,46,3,410,102,0.5294117647058824,0.22394633293151855
64,C2-C3,fbar,46,4,410,102,0.5686274509803921,0.22437214851379395
64,C2-C3,fbar,46,5,410,102,0.5196078431372549,0.21520757675170898
64,C2-C4,fbar,46,1,409,103,0.8936651583710407,0.22493863105773926
64,C2-C4,fbar,46,2,409,103,0.951734539969834,0.21726059913635254
64,C2-C4,fbar,46,3,410,102,0.9313725490196079,0.21224260330200195
64,C2-C4,fbar,46,4,410,102,0.9313725490196079,0.22780323028564453
64,C2-C4,fbar,46,5,410,102,0.9117647058823529,0.20464634895324707
64,C3-C4,fbar,46,1,409,103,0.960972850678733,0.21391654014587402
64,C3-C4,fbar,46,2,409,103,0.9613499245852186,0.20095562934875488
64,C3-C4,fbar,46,3,410,102,0.9901960784313726,0.21278905868530273
64,C3-C4,fbar,46,4,410,102,0.9215686274509803,0.21091246604919434
64,C3-C4,fbar,46,5,410,102,0.9215686274509803,0.21693706512451172
64,C4-rest,fbar,46,1,819,205,0.9217596129360835,0.23451662063598633
64,C4-rest,fbar,46,2,819,205,0.8987776928953399,0.23550868034362793
64,C4-rest,fbar,46,3,819,205,0.9348739495798319,0.25092172622680664
64,C4-rest,fbar,46,4,819,205,0.900201106083459,0.23852896690368652
64,C4-rest,fbar,46,5,820,204,0.8790849673202614,0.24054574966430664
64,4class,fbar,46,1,819,205,0.5614630467571644,0.2568657398223877
64,4class,fbar,46,2,819,205,0.5036764705882353,0.23639559745788574
64,4class,fbar,46,3,819,205,0.48388009049773756,0.23213601112365723
64,4class,fbar,46,4,819,205,0.559106334841629,0.2533750534057617
64,4class,fbar,46,5,820,204,0.5931372549019608,0.23453903198242188
64,C1-C2,fbar_var,46,1,409,103,0.7575414781297134,0.22243094444274902
64,C1-C2,fbar_var,46,2,409,103,0.8163650075414781,0.2128150463104248
64,C1-C2,fbar_var,46,3,410,102,0.7843137254901961,0.21660423278808594
64,C1-C2,fbar_var,46,4,410,102,0.8333333333333333,0.21990609169006348
64,C1-C2,fbar_var,46,5,410,102,0.9117647058823529,0.22166943550109863
64,C1-C3,fbar_var,46,1,409,103,0.708710407239819,0.24278831481933594
64,C1-C3,fbar_var,46,2,409,103,0.708710407239819,0.21651673316955566
64,C1-C3,fbar_var,46,3,410,102,0.7549019607843137,0.2180337905883789
64,C1-C3,fbar_var,46,4,410,102,0.7058823529411764,0.21933555603027344
64,C1-C3,fbar_var,46,5,410,102,0.7254901960784313,0.21756458282470703
